lr-AdamW/pg1,lr-AdamW/pg2,step,train_loss,epoch,valid_pcc_step,valid_ssim_step,valid_psnr_step,valid_acc_step,valid_rmse_step,valid_frame_mse_step,valid_frame_mae_step,valid_frame_mse_epoch,valid_frame_mae_epoch,valid_pcc_epoch,valid_ssim_epoch,valid_psnr_epoch,valid_acc_epoch,valid_rmse_epoch,valid_loss_epoch,valid_csi_16_epoch,valid_csi_74_epoch,valid_csi_133_epoch,valid_csi_160_epoch,valid_csi_181_epoch,valid_csi_219_epoch,valid_csi_avg_epoch,valid_pod_16_epoch,valid_pod_74_epoch,valid_pod_133_epoch,valid_pod_160_epoch,valid_pod_181_epoch,valid_pod_219_epoch,valid_pod_avg_epoch,valid_sucr_16_epoch,valid_sucr_74_epoch,valid_sucr_133_epoch,valid_sucr_160_epoch,valid_sucr_181_epoch,valid_sucr_219_epoch,valid_sucr_avg_epoch,valid_bias_16_epoch,valid_bias_74_epoch,valid_bias_133_epoch,valid_bias_160_epoch,valid_bias_181_epoch,valid_bias_219_epoch,valid_bias_avg_epoch
0.0001,0.0001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0001,0.0001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0001,0.0001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0001,0.0001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0001,0.0001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0001,0.0001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0001,0.0001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0001,0.0001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0001,0.0001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,0.06454987078905106,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.505339495172584e-05,9.505339495172584e-05,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.505339495172584e-05,9.505339495172584e-05,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.505339495172584e-05,9.505339495172584e-05,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.505339495172584e-05,9.505339495172584e-05,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.505339495172584e-05,9.505339495172584e-05,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.505339495172584e-05,9.505339495172584e-05,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.505339495172584e-05,9.505339495172584e-05,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.505339495172584e-05,9.505339495172584e-05,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.505339495172584e-05,9.505339495172584e-05,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.505339495172584e-05,9.505339495172584e-05,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.505339495172584e-05,9.505339495172584e-05,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.505339495172584e-05,9.505339495172584e-05,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.505339495172584e-05,9.505339495172584e-05,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.505339495172584e-05,9.505339495172584e-05,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.505339495172584e-05,9.505339495172584e-05,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.505339495172584e-05,9.505339495172584e-05,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,0.040606096386909485,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.119331560284374e-05,8.119331560284374e-05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.119331560284374e-05,8.119331560284374e-05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.119331560284374e-05,8.119331560284374e-05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.119331560284374e-05,8.119331560284374e-05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.119331560284374e-05,8.119331560284374e-05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.119331560284374e-05,8.119331560284374e-05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.119331560284374e-05,8.119331560284374e-05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.119331560284374e-05,8.119331560284374e-05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.119331560284374e-05,8.119331560284374e-05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.119331560284374e-05,8.119331560284374e-05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.119331560284374e-05,8.119331560284374e-05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.119331560284374e-05,8.119331560284374e-05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.119331560284374e-05,8.119331560284374e-05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.119331560284374e-05,8.119331560284374e-05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.119331560284374e-05,8.119331560284374e-05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.119331560284374e-05,8.119331560284374e-05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,0.02327612228691578,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.116492065111791e-05,6.116492065111791e-05,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.116492065111791e-05,6.116492065111791e-05,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.116492065111791e-05,6.116492065111791e-05,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.116492065111791e-05,6.116492065111791e-05,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.116492065111791e-05,6.116492065111791e-05,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.116492065111791e-05,6.116492065111791e-05,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.116492065111791e-05,6.116492065111791e-05,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.116492065111791e-05,6.116492065111791e-05,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.116492065111791e-05,6.116492065111791e-05,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.116492065111791e-05,6.116492065111791e-05,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.116492065111791e-05,6.116492065111791e-05,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.116492065111791e-05,6.116492065111791e-05,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.116492065111791e-05,6.116492065111791e-05,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.116492065111791e-05,6.116492065111791e-05,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.116492065111791e-05,6.116492065111791e-05,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.116492065111791e-05,6.116492065111791e-05,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,0.018599167466163635,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8935079348882105e-05,3.8935079348882105e-05,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8935079348882105e-05,3.8935079348882105e-05,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8935079348882105e-05,3.8935079348882105e-05,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8935079348882105e-05,3.8935079348882105e-05,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8935079348882105e-05,3.8935079348882105e-05,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8935079348882105e-05,3.8935079348882105e-05,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8935079348882105e-05,3.8935079348882105e-05,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8935079348882105e-05,3.8935079348882105e-05,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8935079348882105e-05,3.8935079348882105e-05,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8935079348882105e-05,3.8935079348882105e-05,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8935079348882105e-05,3.8935079348882105e-05,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8935079348882105e-05,3.8935079348882105e-05,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8935079348882105e-05,3.8935079348882105e-05,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8935079348882105e-05,3.8935079348882105e-05,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8935079348882105e-05,3.8935079348882105e-05,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.8935079348882105e-05,3.8935079348882105e-05,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,0.018930120393633842,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8906684397156262e-05,1.8906684397156262e-05,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8906684397156262e-05,1.8906684397156262e-05,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8906684397156262e-05,1.8906684397156262e-05,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8906684397156262e-05,1.8906684397156262e-05,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8906684397156262e-05,1.8906684397156262e-05,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8906684397156262e-05,1.8906684397156262e-05,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8906684397156262e-05,1.8906684397156262e-05,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8906684397156262e-05,1.8906684397156262e-05,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8906684397156262e-05,1.8906684397156262e-05,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8906684397156262e-05,1.8906684397156262e-05,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8906684397156262e-05,1.8906684397156262e-05,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8906684397156262e-05,1.8906684397156262e-05,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8906684397156262e-05,1.8906684397156262e-05,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8906684397156262e-05,1.8906684397156262e-05,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8906684397156262e-05,1.8906684397156262e-05,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8906684397156262e-05,1.8906684397156262e-05,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,0.026118457317352295,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.046605048274169e-06,5.046605048274169e-06,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.046605048274169e-06,5.046605048274169e-06,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.046605048274169e-06,5.046605048274169e-06,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.046605048274169e-06,5.046605048274169e-06,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.046605048274169e-06,5.046605048274169e-06,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.046605048274169e-06,5.046605048274169e-06,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.046605048274169e-06,5.046605048274169e-06,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.046605048274169e-06,5.046605048274169e-06,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.046605048274169e-06,5.046605048274169e-06,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.046605048274169e-06,5.046605048274169e-06,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.046605048274169e-06,5.046605048274169e-06,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.046605048274169e-06,5.046605048274169e-06,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.046605048274169e-06,5.046605048274169e-06,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.046605048274169e-06,5.046605048274169e-06,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.046605048274169e-06,5.046605048274169e-06,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.046605048274169e-06,5.046605048274169e-06,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,0.007150925230234861,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0000000000000001e-07,1.0000000000000001e-07,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0000000000000001e-07,1.0000000000000001e-07,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0000000000000001e-07,1.0000000000000001e-07,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0000000000000001e-07,1.0000000000000001e-07,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0000000000000001e-07,1.0000000000000001e-07,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0000000000000001e-07,1.0000000000000001e-07,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9,0.029074527323246002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,,,0.6886861465213734,0.3345585797063218,16.140407480804264,0.7025336371527777,0.15722766518592834,0.025146780535578728,0.09677737206220627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,,0.6455482031310944,0.3191403496623569,16.013387179488006,0.6681257459852431,0.1594153493642807,0.025787509977817535,0.1006707176566124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,0.662348147034372,0.38142443401397935,16.74053644030658,0.679936048719618,0.1461387723684311,0.02153988555073738,0.09508322924375534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,,,0.40610614634332187,0.1035125512591443,17.88020042888096,0.8568467881944445,0.12792718410491943,0.016439486294984818,0.06480982154607773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,0.43444927920268805,0.292763318186461,17.794680286837867,0.7755330403645834,0.12918537855148315,0.016759440302848816,0.07144439220428467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,,0.34465184261431453,-0.019497357192328514,20.278081298924217,0.852695041232639,0.09729702770709991,0.009553598240017891,0.05823638662695885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,,,0.6234352862804281,0.2369808295533946,15.56328651109257,0.5329661051432291,0.1672673374414444,0.0281821321696043,0.11947397887706757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,,,0.6025850239679602,0.2993480606252588,16.443061458699045,0.5941969129774306,0.15131749212741852,0.023106448352336884,0.1068103015422821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,,,0.5380322491236467,0.22283185911726872,16.542580590354923,0.5422281901041667,0.1495438665151596,0.022558990865945816,0.11232993006706238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9,,,0.28249051777343037,0.033619179009123756,20.82389735151205,0.9009148491753471,0.09121615439653397,0.008367094211280346,0.054324373602867126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10,,,0.47041969783207876,0.1536743182477027,20.60290648796282,0.7606221516927083,0.09620113670825958,0.009820816107094288,0.06460708379745483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,,,0.2151795659416443,0.12576541417933398,19.87470743733626,0.7636539035373264,0.10192684829235077,0.010487974621355534,0.06938199698925018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12,,,0.4982551067253649,0.25775520443031125,18.054721761647233,0.712930636935764,0.1252850592136383,0.01574242115020752,0.07806406915187836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,13,,,0.5606309913202722,0.2673838223439583,17.342595564710017,0.6796074761284723,0.13835065066814423,0.019873833283782005,0.08832645416259766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,14,,,0.6688728651916368,0.24580605841605943,15.690524407805118,0.5655527750651043,0.1647907942533493,0.027335431426763535,0.11505164951086044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,,,0.6213788620307339,0.2689580881314736,16.469359424342485,0.6047587076822916,0.15111956000328064,0.02312224917113781,0.1035902202129364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,16,,,0.6809869299545444,0.2887862864772124,16.61165986153694,0.5897155761718751,0.14815698564052582,0.022076448425650597,0.1038912683725357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,17,,,0.4377523275866273,0.24854410454529924,18.15596355366611,0.6558414035373263,0.12452042102813721,0.015720579773187637,0.08462795615196228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,18,,,0.5248248935662407,0.24780434634219964,17.229505359189144,0.6019249810112847,0.13799801468849182,0.019158976152539253,0.09942410886287689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,19,,,0.20797931153897325,0.17771829725706356,22.134744534264758,0.7218248155381943,0.08220261335372925,0.007426337338984013,0.05779671296477318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,20,,,0.008087502805698532,0.03811618361825608,24.59689372883085,0.8418250189887153,0.058917611837387085,0.0034727188758552074,0.0423332154750824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,21,,,0.5155318739120937,0.27666273599936547,19.01712022201493,0.6871812608506944,0.11215678602457047,0.012617683038115501,0.07447398453950882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,22,,,0.41589954398898693,0.10591666016193876,22.832072944137405,0.8006357828776041,0.07302571088075638,0.005457170307636261,0.05093583092093468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,23,,,0.10522626028877262,0.08204281259987342,24.403504412265082,0.8578589545355904,0.06027304381132126,0.003637932473793626,0.041136518120765686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
